School_ID,Time_ID,Budget,Spending_On_Library,Spending_On_Teachers,Number_of_Classrooms,Library_Books,Health_Staff
6694c343-10ba-48e3-9276-2bdc1d34d08e,6,4100060,853461,1752857,27,2708,10
6694c343-10ba-48e3-9276-2bdc1d34d08e,7,2745554,329688,1881146,42,2609,3
6694c343-10ba-48e3-9276-2bdc1d34d08e,8,3637460,653632,1690187,12,7655,10
6694c343-10ba-48e3-9276-2bdc1d34d08e,9,2654103,948074,506538,38,2961,7
6694c343-10ba-48e3-9276-2bdc1d34d08e,10,3808052,194726,574694,30,673,10
6694c343-10ba-48e3-9276-2bdc1d34d08e,11,4827045,586233,672961,32,6163,6
6694c343-10ba-48e3-9276-2bdc1d34d08e,12,3722111,777099,1528987,36,921,8
6694c343-10ba-48e3-9276-2bdc1d34d08e,13,4540017,679955,938004,43,6707,3
6694c343-10ba-48e3-9276-2bdc1d34d08e,14,795311,722379,545437,16,4183,3
6694c343-10ba-48e3-9276-2bdc1d34d08e,15,2920803,544921,1641169,49,8415,7
6694c343-10ba-48e3-9276-2bdc1d34d08e,16,1091237,238285,789090,19,5066,5
6694c343-10ba-48e3-9276-2bdc1d34d08e,17,2947718,473286,1238251,47,5741,1
6694c343-10ba-48e3-9276-2bdc1d34d08e,18,1584107,264152,1354140,33,3772,8
6694c343-10ba-48e3-9276-2bdc1d34d08e,19,3711957,856926,1849002,39,4179,7
6694c343-10ba-48e3-9276-2bdc1d34d08e,20,2523292,447578,671335,42,8023,7
6694c343-10ba-48e3-9276-2bdc1d34d08e,21,1720037,640327,220921,39,6275,9
6694c343-10ba-48e3-9276-2bdc1d34d08e,22,1672791,515653,336780,20,1792,6
6694c343-10ba-48e3-9276-2bdc1d34d08e,23,2717421,477003,1757119,42,4831,10
6694c343-10ba-48e3-9276-2bdc1d34d08e,24,693656,655972,1640558,38,5020,8
6694c343-10ba-48e3-9276-2bdc1d34d08e,25,2336821,698052,1797494,46,8427,2
6694c343-10ba-48e3-9276-2bdc1d34d08e,26,4755672,343685,1319595,40,2480,6
6694c343-10ba-48e3-9276-2bdc1d34d08e,27,1478664,369143,901548,12,547,8
6694c343-10ba-48e3-9276-2bdc1d34d08e,28,3389511,934203,1931227,45,5921,3
6694c343-10ba-48e3-9276-2bdc1d34d08e,29,4302381,723431,1835582,36,3079,10
6694c343-10ba-48e3-9276-2bdc1d34d08e,30,1137481,123299,967582,15,3305,2
6694c343-10ba-48e3-9276-2bdc1d34d08e,31,2635414,353993,663610,43,9782,9
6694c343-10ba-48e3-9276-2bdc1d34d08e,32,4047418,892504,275414,31,8901,9
6694c343-10ba-48e3-9276-2bdc1d34d08e,33,4493692,427518,489491,33,3655,7
6694c343-10ba-48e3-9276-2bdc1d34d08e,34,2102850,848880,1629531,40,9424,6
6694c343-10ba-48e3-9276-2bdc1d34d08e,35,566768,404088,982557,46,4826,10
6694c343-10ba-48e3-9276-2bdc1d34d08e,36,4338165,502662,1417766,47,6782,2
fd72b050-96a9-454f-9c33-e1f94c1f55ab,1,3894795,211052,443602,19,6888,4
fd72b050-96a9-454f-9c33-e1f94c1f55ab,2,4456028,865997,1844633,29,7861,6
fd72b050-96a9-454f-9c33-e1f94c1f55ab,3,2969322,776450,1600928,14,7406,6
fd72b050-96a9-454f-9c33-e1f94c1f55ab,4,2427710,618067,1518800,28,9520,8
fd72b050-96a9-454f-9c33-e1f94c1f55ab,5,2228020,752539,669589,43,2263,5
fd72b050-96a9-454f-9c33-e1f94c1f55ab,6,1548874,201346,899462,15,8719,5
fd72b050-96a9-454f-9c33-e1f94c1f55ab,7,4622732,999616,1857732,28,2532,5
fd72b050-96a9-454f-9c33-e1f94c1f55ab,8,1082226,535081,437086,29,8673,8
fd72b050-96a9-454f-9c33-e1f94c1f55ab,9,2944419,815653,698871,33,1981,6
fd72b050-96a9-454f-9c33-e1f94c1f55ab,10,1341943,593815,1955089,39,7158,3
fd72b050-96a9-454f-9c33-e1f94c1f55ab,11,3479392,912322,662338,46,3466,7
fd72b050-96a9-454f-9c33-e1f94c1f55ab,12,2225662,247845,364146,14,3340,6
fd72b050-96a9-454f-9c33-e1f94c1f55ab,13,616004,640433,1234449,17,1184,2
fd72b050-96a9-454f-9c33-e1f94c1f55ab,14,511648,448144,339367,45,2692,10
fd72b050-96a9-454f-9c33-e1f94c1f55ab,15,2339630,762079,1054578,34,562,1
fd72b050-96a9-454f-9c33-e1f94c1f55ab,16,1520869,616314,1606604,20,6365,3
fd72b050-96a9-454f-9c33-e1f94c1f55ab,17,1454313,653837,1000396,18,7356,9
fd72b050-96a9-454f-9c33-e1f94c1f55ab,18,1272707,794191,1769994,20,803,3
fd72b050-96a9-454f-9c33-e1f94c1f55ab,19,1722526,920470,641872,43,5058,3
fd72b050-96a9-454f-9c33-e1f94c1f55ab,20,2630898,484567,520850,17,9931,2
fd72b050-96a9-454f-9c33-e1f94c1f55ab,21,4193606,423907,670283,26,8082,3
fd72b050-96a9-454f-9c33-e1f94c1f55ab,22,4520195,606987,1728099,11,2442,2
fd72b050-96a9-454f-9c33-e1f94c1f55ab,23,4395148,546960,1193199,17,3985,6
fd72b050-96a9-454f-9c33-e1f94c1f55ab,24,4355229,777802,1812465,41,8534,3
fd72b050-96a9-454f-9c33-e1f94c1f55ab,25,1432737,264761,1625192,19,1798,2
fd72b050-96a9-454f-9c33-e1f94c1f55ab,26,583453,464898,1369281,29,2702,2
fd72b050-96a9-454f-9c33-e1f94c1f55ab,27,2102846,432006,1536806,29,2386,10
fd72b050-96a9-454f-9c33-e1f94c1f55ab,28,1494817,455901,1089157,43,5009,8
fd72b050-96a9-454f-9c33-e1f94c1f55ab,29,1496182,886686,669537,20,9111,4
fd72b050-96a9-454f-9c33-e1f94c1f55ab,30,820889,991164,1942273,43,4596,7
fd72b050-96a9-454f-9c33-e1f94c1f55ab,31,2580188,326091,1462770,40,6938,9
fd72b050-96a9-454f-9c33-e1f94c1f55ab,32,4167826,302972,1210810,18,6219,1
fd72b050-96a9-454f-9c33-e1f94c1f55ab,33,2466564,418868,711870,45,5923,1
fd72b050-96a9-454f-9c33-e1f94c1f55ab,34,3930025,169009,1146902,21,3901,1
fd72b050-96a9-454f-9c33-e1f94c1f55ab,35,2139742,606464,1301969,20,4254,10
fd72b050-96a9-454f-9c33-e1f94c1f55ab,36,4472807,363080,630639,33,2651,10
48603b32-b4fb-4eb9-89c1-3de73b4206c5,1,4574912,907100,1071629,47,6053,3
48603b32-b4fb-4eb9-89c1-3de73b4206c5,2,4634621,410047,1472440,24,1417,6
48603b32-b4fb-4eb9-89c1-3de73b4206c5,3,1606090,742915,849694,43,7012,3
48603b32-b4fb-4eb9-89c1-3de73b4206c5,4,1772120,341124,1709470,10,6094,7
48603b32-b4fb-4eb9-89c1-3de73b4206c5,5,3641246,602659,1841422,27,8029,6
48603b32-b4fb-4eb9-89c1-3de73b4206c5,6,2256244,137839,227553,33,9602,5
48603b32-b4fb-4eb9-89c1-3de73b4206c5,7,3335812,344171,368726,32,6085,2
48603b32-b4fb-4eb9-89c1-3de73b4206c5,8,3049548,257965,1344975,50,7554,8
48603b32-b4fb-4eb9-89c1-3de73b4206c5,9,2046983,541559,557168,39,7209,7
48603b32-b4fb-4eb9-89c1-3de73b4206c5,10,3346384,746705,1412185,44,8206,1
48603b32-b4fb-4eb9-89c1-3de73b4206c5,11,639549,238857,1955137,16,5406,7
48603b32-b4fb-4eb9-89c1-3de73b4206c5,12,576965,617812,1270690,35,8380,3
48603b32-b4fb-4eb9-89c1-3de73b4206c5,13,1504658,771841,1646898,24,8828,7
48603b32-b4fb-4eb9-89c1-3de73b4206c5,14,1399617,534066,784350,19,7086,6
48603b32-b4fb-4eb9-89c1-3de73b4206c5,15,4322070,625788,1838372,35,2386,3
48603b32-b4fb-4eb9-89c1-3de73b4206c5,16,1879003,485811,1110281,12,5701,5
48603b32-b4fb-4eb9-89c1-3de73b4206c5,17,4151819,635960,1397239,16,1749,10
48603b32-b4fb-4eb9-89c1-3de73b4206c5,18,3009626,203968,526366,33,1930,1
48603b32-b4fb-4eb9-89c1-3de73b4206c5,19,3163580,831560,1451088,23,6074,4
48603b32-b4fb-4eb9-89c1-3de73b4206c5,20,2085321,998046,688764,46,7985,1
48603b32-b4fb-4eb9-89c1-3de73b4206c5,21,752117,116662,1006067,36,3645,7
48603b32-b4fb-4eb9-89c1-3de73b4206c5,22,3942175,919070,1563776,13,2418,2
48603b32-b4fb-4eb9-89c1-3de73b4206c5,23,4121411,475389,1158740,30,3317,6
48603b32-b4fb-4eb9-89c1-3de73b4206c5,24,4761679,717311,1978238,19,9694,1
48603b32-b4fb-4eb9-89c1-3de73b4206c5,25,3942256,368201,1563518,45,3895,8
48603b32-b4fb-4eb9-89c1-3de73b4206c5,26,3717517,943671,1869008,39,4103,4
48603b32-b4fb-4eb9-89c1-3de73b4206c5,27,4480711,514048,733215,23,6069,7
48603b32-b4fb-4eb9-89c1-3de73b4206c5,28,3025734,935733,473506,21,2769,3
48603b32-b4fb-4eb9-89c1-3de73b4206c5,29,3510266,394573,516245,50,2132,9
48603b32-b4fb-4eb9-89c1-3de73b4206c5,30,4662453,327604,493985,32,2845,9
48603b32-b4fb-4eb9-89c1-3de73b4206c5,31,3436505,870820,1478075,42,4904,10
48603b32-b4fb-4eb9-89c1-3de73b4206c5,32,4895910,267766,403341,24,3841,1
48603b32-b4fb-4eb9-89c1-3de73b4206c5,33,4077127,121985,469902,17,1518,5
48603b32-b4fb-4eb9-89c1-3de73b4206c5,34,1288127,386841,1568013,24,9284,10
48603b32-b4fb-4eb9-89c1-3de73b4206c5,35,3924855,846038,893043,16,2609,4
48603b32-b4fb-4eb9-89c1-3de73b4206c5,36,1366711,475038,718684,44,3025,4
b04d3376-77fc-4703-9fd5-a423706c5c56,1,2456870,138386,476523,44,5356,3
b04d3376-77fc-4703-9fd5-a423706c5c56,2,3551792,539769,1757296,47,9925,2
b04d3376-77fc-4703-9fd5-a423706c5c56,3,841572,187346,853335,29,9654,6
b04d3376-77fc-4703-9fd5-a423706c5c56,4,1444146,699014,233197,21,6382,9
b04d3376-77fc-4703-9fd5-a423706c5c56,5,4824631,478786,213616,22,3650,4
b04d3376-77fc-4703-9fd5-a423706c5c56,6,3756311,416363,519436,44,8344,7
b04d3376-77fc-4703-9fd5-a423706c5c56,7,2532986,132637,1878858,46,4537,4
b04d3376-77fc-4703-9fd5-a423706c5c56,8,4104924,373382,1840442,20,2069,5
b04d3376-77fc-4703-9fd5-a423706c5c56,9,1865126,837377,769906,14,6792,6
b04d3376-77fc-4703-9fd5-a423706c5c56,10,1513339,528027,807922,29,4552,9
b04d3376-77fc-4703-9fd5-a423706c5c56,11,4865882,283953,1331524,21,9717,1
b04d3376-77fc-4703-9fd5-a423706c5c56,12,652856,722770,773681,16,4110,4
b04d3376-77fc-4703-9fd5-a423706c5c56,13,3058982,337515,1902237,27,3986,3
b04d3376-77fc-4703-9fd5-a423706c5c56,14,3629961,807436,1222798,34,4166,9
b04d3376-77fc-4703-9fd5-a423706c5c56,15,2436817,138362,824341,38,8695,6
b04d3376-77fc-4703-9fd5-a423706c5c56,16,3696301,311964,1115584,30,4279,10
b04d3376-77fc-4703-9fd5-a423706c5c56,17,3172198,788150,1986577,39,2687,2
b04d3376-77fc-4703-9fd5-a423706c5c56,18,2339949,799714,392962,23,4802,2
b04d3376-77fc-4703-9fd5-a423706c5c56,19,3539571,423131,720744,28,8257,3
b04d3376-77fc-4703-9fd5-a423706c5c56,20,1360775,249210,328542,15,1997,5
b04d3376-77fc-4703-9fd5-a423706c5c56,21,2735101,549117,1736724,13,1910,1
b04d3376-77fc-4703-9fd5-a423706c5c56,22,1659381,815358,391028,28,9962,3
b04d3376-77fc-4703-9fd5-a423706c5c56,23,2626845,127295,236721,29,602,1
b04d3376-77fc-4703-9fd5-a423706c5c56,24,3380696,282595,243396,44,2584,6
b04d3376-77fc-4703-9fd5-a423706c5c56,25,1762929,939458,1966128,23,793,1
b04d3376-77fc-4703-9fd5-a423706c5c56,26,3114784,806568,1058522,34,7515,6
b04d3376-77fc-4703-9fd5-a423706c5c56,27,1969277,180133,1708743,10,1404,4
b04d3376-77fc-4703-9fd5-a423706c5c56,28,4329487,599267,1971035,39,3188,7
b04d3376-77fc-4703-9fd5-a423706c5c56,29,785961,201795,1374510,44,9478,6
b04d3376-77fc-4703-9fd5-a423706c5c56,30,4395425,829491,387975,27,8034,5
b04d3376-77fc-4703-9fd5-a423706c5c56,31,1123864,678193,497045,29,6032,5
b04d3376-77fc-4703-9fd5-a423706c5c56,32,2968406,895572,1035393,13,2851,8
b04d3376-77fc-4703-9fd5-a423706c5c56,33,1718673,367333,1075723,21,6403,1
b04d3376-77fc-4703-9fd5-a423706c5c56,34,1059477,887277,1687485,17,6349,10
b04d3376-77fc-4703-9fd5-a423706c5c56,35,2013483,104518,1513878,15,6421,10
b04d3376-77fc-4703-9fd5-a423706c5c56,36,4062555,622041,519183,29,8987,7
7872bdeb-2cd9-4cbb-819a-d58cc35b1c8c,1,2684937,926583,791448,13,4582,1
7872bdeb-2cd9-4cbb-819a-d58cc35b1c8c,2,1628096,434804,676447,23,6625,6
7872bdeb-2cd9-4cbb-819a-d58cc35b1c8c,3,1476850,470188,443090,43,8051,6
7872bdeb-2cd9-4cbb-819a-d58cc35b1c8c,4,4822123,902508,829546,34,9082,3
7872bdeb-2cd9-4cbb-819a-d58cc35b1c8c,5,1821488,815678,718599,47,8066,6
7872bdeb-2cd9-4cbb-819a-d58cc35b1c8c,6,3464128,375170,1224125,44,3090,7
7872bdeb-2cd9-4cbb-819a-d58cc35b1c8c,7,2362042,359949,682416,30,6971,9
7872bdeb-2cd9-4cbb-819a-d58cc35b1c8c,8,3232366,196263,466198,13,5657,3
7872bdeb-2cd9-4cbb-819a-d58cc35b1c8c,9,2008099,398237,1083299,48,1846,6
7872bdeb-2cd9-4cbb-819a-d58cc35b1c8c,10,4957022,147740,1321249,12,2992,1
7872bdeb-2cd9-4cbb-819a-d58cc35b1c8c,11,1206384,467277,1626895,11,8205,6
7872bdeb-2cd9-4cbb-819a-d58cc35b1c8c,12,601776,646587,662761,20,3460,9
7872bdeb-2cd9-4cbb-819a-d58cc35b1c8c,13,1857249,387951,1114977,38,1323,10
7872bdeb-2cd9-4cbb-819a-d58cc35b1c8c,14,2907421,116978,1447374,46,2560,6
7872bdeb-2cd9-4cbb-819a-d58cc35b1c8c,15,3457212,993320,1309943,34,8262,8
7872bdeb-2cd9-4cbb-819a-d58cc35b1c8c,16,1620205,849603,1036120,16,5953,8
7872bdeb-2cd9-4cbb-819a-d58cc35b1c8c,17,4564752,804003,1233537,15,4705,4
7872bdeb-2cd9-4cbb-819a-d58cc35b1c8c,18,3750984,280765,991933,37,2122,6
7872bdeb-2cd9-4cbb-819a-d58cc35b1c8c,19,4148586,974839,263269,17,6646,6
7872bdeb-2cd9-4cbb-819a-d58cc35b1c8c,20,2579843,884068,1164777,40,9742,2
7872bdeb-2cd9-4cbb-819a-d58cc35b1c8c,21,862103,557197,1670242,17,6997,4
7872bdeb-2cd9-4cbb-819a-d58cc35b1c8c,22,4764971,964549,1092240,47,2686,1
7872bdeb-2cd9-4cbb-819a-d58cc35b1c8c,23,1630272,601461,1798833,18,8905,5
7872bdeb-2cd9-4cbb-819a-d58cc35b1c8c,24,2622686,990617,1022559,38,715,6
7872bdeb-2cd9-4cbb-819a-d58cc35b1c8c,25,2955059,459577,1969824,41,1260,2
7872bdeb-2cd9-4cbb-819a-d58cc35b1c8c,26,964760,945892,459296,37,5809,8
7872bdeb-2cd9-4cbb-819a-d58cc35b1c8c,27,4645241,419982,1706968,40,9970,1
7872bdeb-2cd9-4cbb-819a-d58cc35b1c8c,28,3821193,693060,1094252,34,8504,1
7872bdeb-2cd9-4cbb-819a-d58cc35b1c8c,29,3716777,664341,1046172,25,8563,2
7872bdeb-2cd9-4cbb-819a-d58cc35b1c8c,30,2802746,864011,1241029,20,6042,1
7872bdeb-2cd9-4cbb-819a-d58cc35b1c8c,31,3045484,935144,1164887,12,8219,9
7872bdeb-2cd9-4cbb-819a-d58cc35b1c8c,32,2527120,464389,1774722,11,8436,8
7872bdeb-2cd9-4cbb-819a-d58cc35b1c8c,33,4638330,869122,1892501,50,7606,4
7872bdeb-2cd9-4cbb-819a-d58cc35b1c8c,34,2226104,926876,1910584,24,4299,8
7872bdeb-2cd9-4cbb-819a-d58cc35b1c8c,35,4845891,397016,1701710,22,2148,7
7872bdeb-2cd9-4cbb-819a-d58cc35b1c8c,36,632292,144072,675025,50,4779,3
dd6ac7b8-6778-443b-85c5-b37af85e06a1,1,4912348,457568,840770,40,7576,3
dd6ac7b8-6778-443b-85c5-b37af85e06a1,2,917540,407575,1144187,18,1076,7
dd6ac7b8-6778-443b-85c5-b37af85e06a1,3,2723468,923765,1825902,28,5564,7
dd6ac7b8-6778-443b-85c5-b37af85e06a1,4,899172,749673,1152751,49,6641,6
dd6ac7b8-6778-443b-85c5-b37af85e06a1,5,1961848,618768,331428,31,6309,7
dd6ac7b8-6778-443b-85c5-b37af85e06a1,6,746948,326282,1708894,16,7255,7
dd6ac7b8-6778-443b-85c5-b37af85e06a1,7,2336449,596788,1458428,20,5762,2
dd6ac7b8-6778-443b-85c5-b37af85e06a1,8,4166907,922083,924806,18,8587,5
dd6ac7b8-6778-443b-85c5-b37af85e06a1,9,932713,914391,1448502,17,9240,8
dd6ac7b8-6778-443b-85c5-b37af85e06a1,10,697643,454343,469969,28,8228,7
dd6ac7b8-6778-443b-85c5-b37af85e06a1,11,2680102,826172,866636,35,8666,9
dd6ac7b8-6778-443b-85c5-b37af85e06a1,12,3623192,220825,1347439,44,3721,4
dd6ac7b8-6778-443b-85c5-b37af85e06a1,13,1604563,493606,1008969,43,6920,9
dd6ac7b8-6778-443b-85c5-b37af85e06a1,14,2605475,134952,1779500,11,1530,7
dd6ac7b8-6778-443b-85c5-b37af85e06a1,15,4466796,686375,1597011,30,6512,9
dd6ac7b8-6778-443b-85c5-b37af85e06a1,16,1613340,759147,627020,11,8309,9
dd6ac7b8-6778-443b-85c5-b37af85e06a1,17,4992926,755931,1646213,47,9505,1
dd6ac7b8-6778-443b-85c5-b37af85e06a1,18,3443062,627369,1326123,24,4375,5
dd6ac7b8-6778-443b-85c5-b37af85e06a1,19,2216532,695754,1255721,18,8953,4
dd6ac7b8-6778-443b-85c5-b37af85e06a1,20,1523072,907602,1095827,41,8326,2
dd6ac7b8-6778-443b-85c5-b37af85e06a1,21,1938004,750700,819387,26,5403,9
dd6ac7b8-6778-443b-85c5-b37af85e06a1,22,4307732,293285,1099507,31,1675,6
dd6ac7b8-6778-443b-85c5-b37af85e06a1,23,3069061,232844,739759,41,2520,3
dd6ac7b8-6778-443b-85c5-b37af85e06a1,24,1979980,629858,542260,30,9121,8
dd6ac7b8-6778-443b-85c5-b37af85e06a1,25,4306667,406447,1049702,47,9267,10
dd6ac7b8-6778-443b-85c5-b37af85e06a1,26,3828829,264907,1915341,45,1113,3
dd6ac7b8-6778-443b-85c5-b37af85e06a1,27,4945879,677430,1615847,30,4983,4
dd6ac7b8-6778-443b-85c5-b37af85e06a1,28,978341,811330,1247306,35,3793,10
dd6ac7b8-6778-443b-85c5-b37af85e06a1,29,3314513,623677,1031248,43,6805,9
dd6ac7b8-6778-443b-85c5-b37af85e06a1,30,3696558,337486,484229,48,6379,9
dd6ac7b8-6778-443b-85c5-b37af85e06a1,31,1056723,903394,1899594,13,9733,9
dd6ac7b8-6778-443b-85c5-b37af85e06a1,32,2164853,629046,700718,38,1499,2
dd6ac7b8-6778-443b-85c5-b37af85e06a1,33,940729,280769,344046,15,6925,8
dd6ac7b8-6778-443b-85c5-b37af85e06a1,34,3636660,412738,352088,34,4720,10
dd6ac7b8-6778-443b-85c5-b37af85e06a1,35,2209358,894976,1184806,22,3678,5
dd6ac7b8-6778-443b-85c5-b37af85e06a1,36,3891534,163797,332991,33,638,3
a14923c2-f920-464c-8763-fcd01f15c7b6,1,3712990,362345,574558,40,4002,10
a14923c2-f920-464c-8763-fcd01f15c7b6,2,4111491,825752,1876047,39,6027,7
a14923c2-f920-464c-8763-fcd01f15c7b6,3,822151,221126,473570,41,3018,6
a14923c2-f920-464c-8763-fcd01f15c7b6,4,973434,713987,1450281,35,2535,5
a14923c2-f920-464c-8763-fcd01f15c7b6,5,855549,532495,753457,13,2687,4
a14923c2-f920-464c-8763-fcd01f15c7b6,6,1853320,692832,414770,19,3669,3
a14923c2-f920-464c-8763-fcd01f15c7b6,7,3634935,703771,1338265,28,8054,10
a14923c2-f920-464c-8763-fcd01f15c7b6,8,3363215,611264,1401353,34,4437,4
a14923c2-f920-464c-8763-fcd01f15c7b6,9,4833527,887341,745238,27,3029,2
a14923c2-f920-464c-8763-fcd01f15c7b6,10,1945965,994446,1265876,29,2834,1
a14923c2-f920-464c-8763-fcd01f15c7b6,11,1276306,935596,688555,15,9420,5
a14923c2-f920-464c-8763-fcd01f15c7b6,12,2334502,719312,621610,47,4278,6
a14923c2-f920-464c-8763-fcd01f15c7b6,13,3523374,476065,413354,21,3676,1
a14923c2-f920-464c-8763-fcd01f15c7b6,14,2687295,957449,1656049,26,3540,2
a14923c2-f920-464c-8763-fcd01f15c7b6,15,2853072,389237,249645,44,5172,2
a14923c2-f920-464c-8763-fcd01f15c7b6,16,3944348,384402,312911,17,8129,4
a14923c2-f920-464c-8763-fcd01f15c7b6,17,3585270,830493,1792031,40,9178,5
a14923c2-f920-464c-8763-fcd01f15c7b6,18,1189441,759910,1489292,34,4187,6
a14923c2-f920-464c-8763-fcd01f15c7b6,19,3008658,411948,1104023,28,7381,7
a14923c2-f920-464c-8763-fcd01f15c7b6,20,4675020,419389,1021411,41,4815,9
a14923c2-f920-464c-8763-fcd01f15c7b6,21,1988725,455129,1709634,35,8457,7
a14923c2-f920-464c-8763-fcd01f15c7b6,22,1332481,880543,1838039,22,5317,4
a14923c2-f920-464c-8763-fcd01f15c7b6,23,3374216,659140,1624988,19,2877,10
a14923c2-f920-464c-8763-fcd01f15c7b6,24,3351350,583990,357112,17,4743,4
a14923c2-f920-464c-8763-fcd01f15c7b6,25,1816517,295511,427216,29,9952,2
a14923c2-f920-464c-8763-fcd01f15c7b6,26,3322012,144607,684820,17,2158,5
a14923c2-f920-464c-8763-fcd01f15c7b6,27,600256,555523,993729,23,5704,7
a14923c2-f920-464c-8763-fcd01f15c7b6,28,3698402,745885,1833814,27,1528,2
a14923c2-f920-464c-8763-fcd01f15c7b6,29,4558781,774191,236350,20,4695,2
a14923c2-f920-464c-8763-fcd01f15c7b6,30,3072085,172097,1685480,15,2387,6
a14923c2-f920-464c-8763-fcd01f15c7b6,31,1326783,848586,971281,18,9195,3
a14923c2-f920-464c-8763-fcd01f15c7b6,32,3995262,317453,664430,33,7040,10
a14923c2-f920-464c-8763-fcd01f15c7b6,33,1245238,983366,827548,30,2265,1
a14923c2-f920-464c-8763-fcd01f15c7b6,34,1652425,243087,1416666,49,6601,8
a14923c2-f920-464c-8763-fcd01f15c7b6,35,1142742,285447,1393043,14,4173,3
a14923c2-f920-464c-8763-fcd01f15c7b6,36,1677477,778216,649959,33,9068,2
bf0d073d-821c-4336-9970-cf60ebff8d15,1,4117153,964029,1280258,19,2677,3
bf0d073d-821c-4336-9970-cf60ebff8d15,2,2943742,464505,1839327,44,3667,8
bf0d073d-821c-4336-9970-cf60ebff8d15,3,2576088,256662,1929889,28,1412,6
bf0d073d-821c-4336-9970-cf60ebff8d15,4,888997,680159,769801,21,1983,8
bf0d073d-821c-4336-9970-cf60ebff8d15,5,1805784,660079,485008,17,3502,4
bf0d073d-821c-4336-9970-cf60ebff8d15,6,2902055,269145,1086890,45,6701,5
bf0d073d-821c-4336-9970-cf60ebff8d15,7,4609108,808348,541460,31,9749,5
bf0d073d-821c-4336-9970-cf60ebff8d15,8,3649855,443116,923754,29,1017,8
bf0d073d-821c-4336-9970-cf60ebff8d15,9,3328716,651003,1471642,47,2717,9
bf0d073d-821c-4336-9970-cf60ebff8d15,10,1852128,483866,296986,39,8376,9
bf0d073d-821c-4336-9970-cf60ebff8d15,11,903862,981862,980674,10,4092,7
bf0d073d-821c-4336-9970-cf60ebff8d15,12,2496502,310237,1698700,24,9330,8
bf0d073d-821c-4336-9970-cf60ebff8d15,13,4537374,514729,619639,41,5757,5
bf0d073d-821c-4336-9970-cf60ebff8d15,14,4056098,475146,230211,44,9738,9
bf0d073d-821c-4336-9970-cf60ebff8d15,15,3280166,822728,1537916,34,1641,4
bf0d073d-821c-4336-9970-cf60ebff8d15,16,2524293,975807,841538,38,570,4
bf0d073d-821c-4336-9970-cf60ebff8d15,17,3849744,906467,869634,22,6378,6
bf0d073d-821c-4336-9970-cf60ebff8d15,18,1408140,482346,1836128,31,1082,7
bf0d073d-821c-4336-9970-cf60ebff8d15,19,1679709,325820,1843219,25,7619,3
bf0d073d-821c-4336-9970-cf60ebff8d15,20,2417134,143219,1028748,47,7228,3
bf0d073d-821c-4336-9970-cf60ebff8d15,21,4133808,460683,736512,33,4018,8
bf0d073d-821c-4336-9970-cf60ebff8d15,22,1831352,309371,1469869,30,5579,1
bf0d073d-821c-4336-9970-cf60ebff8d15,23,4002120,106590,974868,45,5354,9
bf0d073d-821c-4336-9970-cf60ebff8d15,24,736746,157077,1950811,27,9491,8
bf0d073d-821c-4336-9970-cf60ebff8d15,25,2094614,868618,569250,27,7671,7
bf0d073d-821c-4336-9970-cf60ebff8d15,26,1532111,839571,565970,19,2201,8
bf0d073d-821c-4336-9970-cf60ebff8d15,27,3385062,222400,1683028,25,9981,9
bf0d073d-821c-4336-9970-cf60ebff8d15,28,2802452,697210,318161,44,5323,5
bf0d073d-821c-4336-9970-cf60ebff8d15,29,1374051,301240,1511719,42,2244,4
bf0d073d-821c-4336-9970-cf60ebff8d15,30,1745498,255207,1786788,18,6193,10
bf0d073d-821c-4336-9970-cf60ebff8d15,31,4927251,169261,1212630,40,2174,7
bf0d073d-821c-4336-9970-cf60ebff8d15,32,4064089,426106,1216122,20,4524,7
bf0d073d-821c-4336-9970-cf60ebff8d15,33,3586527,258871,1679477,44,6108,9
bf0d073d-821c-4336-9970-cf60ebff8d15,34,4512988,887468,953434,48,2017,6
bf0d073d-821c-4336-9970-cf60ebff8d15,35,2035386,861255,300990,41,2416,9
bf0d073d-821c-4336-9970-cf60ebff8d15,36,3269142,769300,1446637,44,6160,6
5260001e-eecf-47d2-b491-76f46090d697,1,4156815,726016,1226163,43,1784,10
5260001e-eecf-47d2-b491-76f46090d697,2,1213035,832923,1459951,45,3319,7
5260001e-eecf-47d2-b491-76f46090d697,3,1650637,718212,204145,17,4303,8
5260001e-eecf-47d2-b491-76f46090d697,4,1435939,243307,771903,17,7490,4
5260001e-eecf-47d2-b491-76f46090d697,5,1214072,698496,639086,38,3548,1
5260001e-eecf-47d2-b491-76f46090d697,6,4637047,705830,697259,12,1950,8
5260001e-eecf-47d2-b491-76f46090d697,7,4263171,388720,1010308,37,8978,10
5260001e-eecf-47d2-b491-76f46090d697,8,2880952,620176,1204616,49,9543,10
5260001e-eecf-47d2-b491-76f46090d697,9,2296806,918014,1517581,42,5462,10
5260001e-eecf-47d2-b491-76f46090d697,10,2263206,484648,924112,12,8956,6
5260001e-eecf-47d2-b491-76f46090d697,11,3624146,903117,326290,31,5084,10
5260001e-eecf-47d2-b491-76f46090d697,12,1494001,619423,1354028,14,9199,6
5260001e-eecf-47d2-b491-76f46090d697,13,3516021,218038,1351135,26,614,1
5260001e-eecf-47d2-b491-76f46090d697,14,2790243,623467,1028954,28,4867,1
5260001e-eecf-47d2-b491-76f46090d697,15,1646786,502037,1165020,43,3064,3
